Episode,Reward,Length,TD_Error
825,-508.0,124,137.53300952131764
826,-785.0,200,102.57521873597665
827,-785.0,200,113.50763198489176
828,-839.0,200,139.36976358037919
829,-848.0,200,106.12797364927542
830,-785.0,200,118.09642922316613
831,-758.0,200,106.4512134585641
832,-731.0,200,93.13167984693263
833,-803.0,200,149.5702874645154
834,-848.0,200,135.23434686506187
835,-731.0,200,122.33994286079314
836,-803.0,200,167.35950130474328
837,-713.0,200,160.04695394518006
838,-803.0,200,155.69520639901543
839,-245.0,95,77.57003832027601
840,-821.0,200,158.9665353936258
841,-731.0,200,148.00349249596223
842,-695.0,200,108.84308019534177
843,-767.0,200,91.21952951779195
844,-767.0,200,155.46491582612407
845,-911.0,200,169.3338079763069
846,-740.0,200,220.45848834941575
847,-830.0,200,198.58886841432388
848,-713.0,200,109.18226339178716
849,-722.0,200,104.18692285836948
850,-731.0,200,116.34984020048358
851,-803.0,200,146.7425394760684
852,-794.0,200,133.02325402857505
853,-839.0,200,122.92886313562951
854,-441.0,129,120.6852611388681
855,-821.0,200,130.59942059057994
856,-776.0,200,142.6716593646227
857,-695.0,200,130.7935538242043
858,-740.0,200,106.04910474775681
859,-722.0,200,160.05741746479453
860,-776.0,200,106.94290417878585
861,-767.0,200,160.44539134990998
862,-812.0,200,222.79121293885925
863,-848.0,200,173.935165479773
864,-722.0,200,100.31704024091619
865,-893.0,200,171.1503555710412
866,-821.0,200,165.9327491872155
867,-821.0,200,117.0461660080328
868,-758.0,200,68.81071898230567
869,-758.0,200,150.64328654838113
870,-920.0,200,148.6084432236981
871,-839.0,200,284.3822481348253
872,-866.0,200,190.1617457082985
873,-911.0,200,194.17811304444422
874,-659.0,200,129.48108307415526
875,-893.0,200,158.99710626469994
876,-650.0,200,172.96026769376834
877,-641.0,200,208.4480816649426
878,-704.0,200,120.86405352047967
879,-758.0,200,192.75152534066717
880,-902.0,200,159.8471249213713
881,-785.0,200,153.86224921208833
882,-740.0,200,133.06656118787635
883,-812.0,200,199.43665618926042
884,-767.0,200,178.96555689807246
885,-749.0,200,106.01907876663759
886,-785.0,200,173.33107496723687
887,-803.0,200,83.76343257406944
888,-974.0,200,164.6472219703346
889,-776.0,200,156.51115550929285
890,-776.0,200,155.04965743411475
891,-258.0,72,38.64624438954215
892,-821.0,200,197.59493924607034
893,-785.0,200,77.78644516160648
894,-821.0,200,185.52832746787567
895,-857.0,200,138.1619314422109
896,-749.0,200,159.57785024897026
897,-866.0,200,176.72833973285452
898,-731.0,200,160.66633906671615
899,-812.0,200,180.65477234735823
900,-767.0,200,170.8441254853193
901,-929.0,200,217.07612731837304
902,-590.0,161,74.10460938812406
903,-587.0,200,188.2955106373464
904,-740.0,200,109.7439124276085
905,-740.0,200,122.10920611139198
906,-749.0,200,112.64940003400545
907,-839.0,200,140.4949326887783
908,-875.0,200,235.89555780912502
909,-538.0,145,65.66843678335545
910,-722.0,200,164.61147265102414
911,-821.0,200,186.59302685811275
912,-821.0,200,275.2639875086983
913,-776.0,200,266.0041467915479
914,-704.0,200,163.69008383327713
915,-821.0,200,191.6513105305675
916,-920.0,200,179.56808030052815
917,-857.0,200,108.50446052705553
918,-794.0,200,164.2481192982014
919,-830.0,200,138.6176919524762
920,-749.0,200,192.76623104808857
921,-758.0,200,94.451601109644
922,-812.0,200,177.90480926685694
923,-902.0,200,168.8500043171632
924,-812.0,200,106.22830453809473
925,-794.0,200,119.25931904585093
926,-740.0,200,126.78380609225002
927,-785.0,200,195.14114926437514
928,-749.0,200,144.75710167322333
929,-803.0,200,133.00705876238914
930,-830.0,200,195.49125624072116
931,-839.0,200,237.80007572946732
932,-749.0,200,152.43500638662283
933,-767.0,200,75.31344857176077
934,-369.0,84,51.287581613820265
935,-794.0,200,118.62004188524071
936,-758.0,200,224.33620280532085
937,-848.0,200,153.77267660315846
938,-740.0,200,129.61430291877622
939,-794.0,200,132.00505417442588
940,-929.0,200,277.82235921934233
941,-758.0,200,143.21241496202163
942,-794.0,200,140.9585960016259
943,-740.0,200,203.7529234622395
944,-776.0,200,133.00141053152427
945,-848.0,200,168.80460115096076
946,-758.0,200,183.6973470393026
947,-839.0,200,106.79276601405235
948,-857.0,200,231.2353992309914
949,-713.0,200,86.20292809219939
950,-767.0,200,113.86577934364487
951,-803.0,200,131.30516194155143
952,-740.0,200,115.44473947845972
953,-713.0,200,153.35049796345635
954,-875.0,200,191.16398409841918
955,-776.0,200,142.09113494289824
956,-839.0,200,275.87145077325636
957,-749.0,200,142.2375066550599
958,-722.0,200,102.93828947729367
959,-776.0,200,300.44484649549304
960,-758.0,200,123.20865805240084
961,-557.0,155,138.16018725375616
962,-758.0,200,99.9847136034
963,-866.0,200,211.45874296892202
964,-749.0,200,95.47787211536803
965,-839.0,200,118.29499100952069
966,-920.0,200,241.11161636211057
967,-767.0,200,165.8808529973582
968,-776.0,200,105.02327279895931
969,-821.0,200,164.0286638056346
970,-839.0,200,126.21219217033399
971,-812.0,200,152.44926859814058
972,-704.0,200,140.28696576710666
973,-686.0,200,107.98238860178714
974,-686.0,200,126.44511974520293
975,-320.0,89,84.58777108892144
976,-830.0,200,91.45553749751639
977,-929.0,200,189.55218295970263
978,-812.0,200,205.35520093161054
979,-695.0,200,95.05702607503395
980,-920.0,200,210.1607235508797
981,-758.0,200,120.85721202814784
982,-704.0,200,169.5866314221384
983,-812.0,200,140.8093489687152
984,-740.0,200,165.20736596451047
985,-821.0,200,112.86863264278668
986,-866.0,200,187.2814890015101
987,-767.0,200,158.1619983666837
988,-812.0,200,92.50064284306256
989,-222.0,63,91.35048801936853
990,-785.0,200,110.23886838255385
991,-704.0,200,102.04810653262308
992,-740.0,200,155.0568273301413
993,-596.0,200,160.4997795706068
994,-812.0,200,227.15304051827258
995,-704.0,200,133.30362014447144
996,-839.0,200,103.02066918107965
997,-713.0,200,256.1414149182207
998,-776.0,200,129.0024573476868
999,-803.0,200,174.13217115582387
1000,-704.0,200,240.56031289858822
1001,-785.0,200,131.4263586644824
1002,-875.0,200,113.21316461931764
1003,-713.0,200,121.09904197432354
1004,-866.0,200,252.1828617632113
1005,-821.0,200,216.90783889652852
1006,-317.0,104,43.16167208383138
1007,-794.0,200,186.79676137561046
1008,-767.0,200,187.45190271417312
1009,-794.0,200,175.64161081239382
1010,-848.0,200,154.94471778093805
1011,-830.0,200,166.87753072586173
1012,-677.0,200,177.26180432145605
1013,-749.0,200,133.75403956550633
1014,-830.0,200,218.60024284510786
1015,-776.0,200,179.69250016653012
1016,-857.0,200,219.32286605938435
1017,-785.0,200,112.5096671285715
1018,-803.0,200,192.15865063151534
1019,-866.0,200,140.95938886697394
1020,-749.0,200,236.5839582250772
1021,-722.0,200,99.37322256692215
1022,-875.0,200,189.20060944560777
1023,-866.0,200,141.66114620769196
1024,-857.0,200,200.57245498181322
1025,-875.0,200,147.81444184633614
1026,-731.0,200,167.87542046829998
1027,-839.0,200,106.20122900669048
1028,-749.0,200,162.36522323961407
1029,-875.0,200,130.1401332412438
1030,-749.0,200,167.67484165605237
1031,-812.0,200,126.80940562887685
1032,-812.0,200,187.73614223830344
1033,-785.0,200,125.18592093935263
1034,-749.0,200,147.10702168632497
1035,-740.0,200,144.0717443146125
1036,-848.0,200,196.38045045406852
1037,-821.0,200,222.59298191862734
1038,-776.0,200,149.26828130114075
1039,-776.0,200,68.66911625943322
1040,-803.0,200,85.58743815557216
1041,-749.0,200,136.8014434119675
1042,-758.0,200,199.43895527882955
1043,-812.0,200,94.3191232616619
1044,-875.0,200,161.83388498028904
1045,-758.0,200,132.37491108141148
1046,-740.0,200,111.13210955739612
1047,-803.0,200,86.97148693844673
1048,-722.0,200,147.2628451765985
1049,-776.0,200,177.72474049114214
1050,-740.0,200,204.97658167413846
1051,-731.0,200,175.9444549020924
1052,-830.0,200,89.52812640820338
1053,-857.0,200,186.00575966269645
1054,-659.0,200,140.99925926254167
1055,-839.0,200,197.02086098132577
1056,-686.0,200,106.65796683195197
1057,-785.0,200,117.9915434415405
1058,-767.0,200,93.1905637469348
1059,-884.0,200,129.13253122032978
1060,-785.0,200,198.97391412690416
1061,-839.0,200,177.40194998214224
1062,-803.0,200,111.37974783897062
1063,-785.0,200,131.73675399920512
1064,-875.0,200,144.5234735102157
1065,-632.0,200,140.32556713879018
1066,-785.0,200,190.44825112264425
1067,-812.0,200,128.14422635229636
1068,-794.0,200,127.89809985955435
1069,-794.0,200,91.99065381926789
1070,-794.0,200,102.16388819089661
1071,-767.0,200,109.53696617564981
1072,-821.0,200,153.868166297968
1073,-767.0,200,139.5996508184083
1074,-803.0,200,199.6934618900147
1075,-785.0,200,140.87791395964274
1076,-794.0,200,110.26350098175874
1077,-866.0,200,181.6803018605251
1078,-686.0,200,101.75445948691987
1079,-821.0,200,148.85944285620485
1080,-480.0,123,121.3795442257387
1081,-803.0,200,233.96960635393606
1082,-866.0,200,194.0954654997023
1083,-829.0,184,179.72159166669292
1084,-920.0,200,178.17565801846825
1085,-803.0,200,107.6913627468594
1086,-767.0,200,128.62147992807587
1087,-758.0,200,126.00538655589344
1088,-749.0,200,126.21117068486967
1089,-776.0,200,159.46797071799887
1090,-803.0,200,122.89604302457116
1091,-740.0,200,76.07486084194835
1092,-740.0,200,184.02461560185384
1093,-740.0,200,121.193831424118
1094,-713.0,200,153.44938560280463
1095,-749.0,200,118.19220847266581
1096,-740.0,200,107.4240848100323
1097,-740.0,200,136.87528952909463
1098,-749.0,200,152.02270737040595
1099,-821.0,200,112.17367808827356
1100,-794.0,200,225.02164115323393
1101,-839.0,200,152.5552711262785
1102,-848.0,200,142.13044055860644
1103,-736.0,190,111.16220578221072
1104,-902.0,200,153.61324951849377
1105,-884.0,200,168.61094486304688
1106,-848.0,200,189.531217956398
1107,-776.0,200,130.48788898040442
1108,-866.0,200,147.1174094241792
1109,-803.0,200,124.85179668378112
1110,-740.0,200,144.22841375668892
1111,-446.0,143,99.74679593890767
1112,-704.0,200,121.93448610216694
1113,-857.0,200,145.68054178879862
1114,-830.0,200,211.01846700383146
1115,-830.0,200,156.62826736547788
1116,-812.0,200,189.6652573687723
1117,-803.0,200,255.8812372109727
1118,-893.0,200,179.71821963676098
1119,-803.0,200,109.78693390335764
1120,-776.0,200,92.17338052548001
1121,-866.0,200,143.06647176521358
1122,-866.0,200,240.80471849266064
1123,-758.0,200,113.98192879797648
1124,-740.0,200,148.0858567294929
1125,-731.0,200,96.37385843424988
1126,-668.0,200,139.72250337097546
1127,-652.0,187,61.605942226120476
1128,-848.0,200,138.50935963544174
1129,-776.0,200,156.912080418134
1130,-803.0,200,97.24267967614674
1131,-749.0,200,128.82406319277487
1132,-749.0,200,121.71754527552497
1133,-722.0,200,147.72522339186327
1134,-668.0,200,157.0425804024211
1135,-893.0,200,165.4032244976338
1136,-209.0,50,42.76201704118341
1137,-740.0,200,123.04007123388544
1138,-821.0,200,181.06596605747404
1139,-776.0,200,169.36640132542266
1140,-821.0,200,244.941667733727
1141,-884.0,200,232.48360429183845
1142,-724.0,187,116.60909550120601
1143,-650.0,200,106.68965883334982
1144,-839.0,200,180.29481715990994
1145,-1037.0,200,451.1181048642559
1146,-518.0,161,70.5709815971004
1147,-740.0,200,97.42854566347086
1148,-776.0,200,188.0054489669347
1149,-794.0,200,118.21553139861925
1150,-767.0,200,184.66975702666173
1151,-884.0,200,186.42352539739392
1152,-812.0,200,159.7543641850234
1153,-803.0,200,143.01070970083015
1154,-731.0,200,126.70130100827731
1155,-812.0,200,169.176196597498
1156,-794.0,200,127.06430453598801
1157,-902.0,200,195.6500501502788
1158,-794.0,200,141.15611500098225
1159,-526.0,142,64.33307216831213
1160,-659.0,200,106.21114901058161
1161,-722.0,200,141.65866212892712
1162,-776.0,200,162.23616038867397
1163,-749.0,200,79.20210799427832
1164,-749.0,200,93.20860016559868
1165,-821.0,200,167.90640757961256
1166,-839.0,200,123.43922169583755
1167,-740.0,200,206.96650714514317
1168,-428.0,152,48.88556907865737
1169,-686.0,200,171.73075267162284
1170,-758.0,200,228.86906646522954
1171,-302.0,107,67.64678228015697
1172,-686.0,200,201.5911132797305
1173,-767.0,200,94.66387431701361
1174,-866.0,200,164.5596069078174
1175,-857.0,200,128.99984281708333
1176,-722.0,200,124.30302892160597
1177,-713.0,200,91.74965616106624
1178,-582.0,162,98.82608677930699
1179,-857.0,200,142.9720599682172
1180,-884.0,200,166.97175545021668
1181,-785.0,200,163.9928413770083
1182,-695.0,200,88.71776086936973
1183,-839.0,200,145.8172970690972
1184,-740.0,200,156.4943948322586
1185,-866.0,200,164.64058606263563
1186,-695.0,200,119.6823574785189
1187,-749.0,200,104.00384212009271
1188,-803.0,200,132.82560665113897
1189,-776.0,200,101.13557464876362
1190,-749.0,200,142.80282231185691
1191,-812.0,200,190.50320714535712
1192,-866.0,200,148.4707658181598
1193,-830.0,200,156.96878244964944
1194,-758.0,200,111.58339939420199
1195,-731.0,200,146.2584993610439
1196,-785.0,200,171.63970620644386
1197,-659.0,200,93.2048762184553
1198,-848.0,200,154.0230227604976
1199,-722.0,200,256.92073139830654
1200,-893.0,200,155.82615270588855
1201,-695.0,200,155.71430706497557
1202,-893.0,200,177.99086499654288
1203,-785.0,200,174.53029172581466
1204,-539.0,137,75.84635585614197
1205,-875.0,200,129.3118581684708
1206,-231.0,63,100.2602585856134
1207,-803.0,200,121.12800641954578
1208,-740.0,200,122.15388579707957
1209,-659.0,200,145.3142053553201
1210,-812.0,200,170.12644058942453
1211,-785.0,200,106.85215334296237
1212,-839.0,200,191.1331329811706
1213,-812.0,200,171.47658832443835
1214,-947.0,200,292.4542283425881
1215,-686.0,200,196.44608194628745
1216,-839.0,200,166.977023262667
1217,-803.0,200,170.96128174668854
1218,-902.0,200,231.48581941062577
1219,-794.0,200,125.74890123304795
1220,-704.0,200,220.23624191284824
1221,-758.0,200,269.68046391370797
1222,-380.0,104,33.76707006171944
1223,-713.0,200,144.41251927092185
1224,-866.0,200,209.95682156140367
1225,-749.0,200,117.34023005462251
1226,-803.0,200,145.33592901337028
1227,-866.0,200,234.10015376865476
1228,-812.0,200,99.838854780156
1229,-803.0,200,147.38891100912485
1230,-767.0,200,188.44882995548437
1231,-704.0,200,77.73933402800338
1232,-758.0,200,123.28203627599984
1233,-179.0,65,129.5497368160493
1234,-731.0,200,100.74815008892597
1235,-686.0,200,113.2563957581558
1236,-767.0,200,120.7612238102713
1237,-812.0,200,175.86058161080416
1238,-677.0,200,182.7934568895937
1239,-767.0,200,145.7600321910378
1240,-641.0,200,74.23375666904718
1241,-830.0,200,131.85367727344914
1242,-785.0,200,107.1498735658194
1243,-776.0,200,245.14040629614038
1244,-740.0,200,138.14500870762873
1245,-857.0,200,154.94081481865214
1246,-983.0,200,274.684981193269
1247,-830.0,200,133.0422177911487
1248,-830.0,200,160.80989439553855
1249,-794.0,200,134.72328585527913
1250,-857.0,200,122.3324049066427
1251,-668.0,200,138.00830542014245
1252,-650.0,200,89.1797271152513
1253,-875.0,200,162.67158134795545
1254,-794.0,200,117.52564056350087
1255,-803.0,200,228.94056811093805
1256,-839.0,200,134.4106709089454
1257,-812.0,200,92.60511070994522
1258,-758.0,200,236.0777720640441
1259,-776.0,200,124.69930843769907
1260,-812.0,200,118.60867186644691
1261,-731.0,200,105.74401011011372
1262,-812.0,200,130.39856277929192
1263,-938.0,200,202.19649883975734
1264,-758.0,200,109.53168131069958
1265,-857.0,200,156.81004128379794
1266,-812.0,200,99.99024855546219
1267,-785.0,200,96.92423824486946
1268,-848.0,200,231.32494822450124
1269,-848.0,200,123.9836756479038
1270,-866.0,200,160.95555113885052
1271,-830.0,200,140.26926443490356
1272,-607.0,142,122.368177867285
1273,-776.0,200,148.98354053709113
1274,-821.0,200,151.40012462331578
1275,-803.0,200,170.8090808127871
1276,-224.0,74,84.54962422834657
1277,-677.0,200,169.4188351386561
1278,-713.0,200,126.91075361455205
1279,-767.0,200,142.63938057892028
1280,-866.0,200,188.99375306636162
1281,-794.0,200,211.333251242026
1282,-803.0,200,240.06036448970374
1283,-803.0,200,183.3441866789347
1284,-641.0,200,75.37656448693275
1285,-758.0,200,99.329651653003
1286,-866.0,200,199.81168899484533
1287,-767.0,200,96.96863471254636
1288,-378.0,102,72.25835496481335
1289,-1010.0,200,262.118643699995
1290,-857.0,200,209.53504632439635
1291,-467.0,128,50.831696805162295
1292,-875.0,200,131.7179199073691
1293,-803.0,200,110.37581528652485
1294,-776.0,200,106.17936437852609
1295,-938.0,200,203.25672260096388
1296,-650.0,200,231.1855901098417
1297,-605.0,200,100.77727475236168
1298,-938.0,200,212.2755206462931
1299,-776.0,200,158.27531735718162
1300,-875.0,200,201.47922255969195
1301,-857.0,200,116.52095678790005
1302,-686.0,200,98.76651735220514
1303,-704.0,200,190.18885787953076
1304,-713.0,200,89.46763892454709
1305,-112.0,43,174.63743215866384
1306,-351.0,111,72.01722180404343
1307,-785.0,200,156.5022612079
1308,-776.0,200,152.58752757653411
1309,-767.0,200,134.5913040647534
1310,-704.0,200,103.40805407951268
1311,-803.0,200,107.19055412418169
1312,-875.0,200,199.6946237296259
1313,-749.0,200,92.32979266233696
1314,-821.0,200,236.8613154464482
1315,-704.0,200,102.81708368307886
1316,-677.0,200,185.8293854305357
1317,-803.0,200,117.91994046696806
1318,-576.0,147,118.34633589799114
1319,-803.0,200,168.59422332172738
1320,-767.0,200,165.71355367331972
1321,-848.0,200,116.60216921133667
1322,-812.0,200,142.76945309227636
1323,-776.0,200,113.91338723705786
1324,-947.0,200,261.4715670295819
1325,-785.0,200,132.05825416146422
1326,-749.0,200,101.44311405844769
1327,-830.0,200,170.44463224503085
1328,-758.0,200,204.9513693874096
1329,-749.0,200,150.50201572071342
1330,-695.0,200,133.56189418686424
1331,-794.0,200,114.29965589314082
1332,-767.0,200,241.6317360534925
1333,-704.0,200,181.60752351464492
1334,-434.0,140,127.3348692723145
1335,-758.0,200,148.92985440825748
1336,-812.0,200,278.3689047823585
1337,-713.0,200,148.4101086372698
1338,-794.0,200,122.02615287558467
1339,-776.0,200,166.6622321928838
1340,-767.0,200,153.2802185339268
1341,-767.0,200,132.8378190384823
1342,-830.0,200,98.45589806525635
